Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Track Count,Track ID,Track Number,Track Type,Year
Ambitions,ONE OK ROCK,J-Pop,Bombs away,4:23,PRE_RAW,02 Bombs away.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,80,2304,Se encuentra en spotify,,Taka / Brittain Colin / Agra Bruno,2024-09-26 20:55:22,2025-10-17 06:54:56,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/02%20Bombs%20away.m4a,,9980,9277EC8EE315CBAD,2,3845455141,2025-11-08 19:59:01,,100,,,48000,60071073,,,,,,,14,8407,2,File,2017
Ambitions,ONE OK ROCK,J-Pop,Taking Off,3:39,PRE_RAW,03 Taking Off.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,112,2304,Se encuentra en spotify,,"Dan Lancaster, Nick Long & Taka",2024-09-26 20:55:23,2025-10-17 06:54:56,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/03%20Taking%20Off.m4a,,7327,EB975A9D684DCF24,3,3837513935,2025-08-08 21:05:35,,100,,,48000,50802056,,,,,,,14,8409,3,File,2017
Ambitions,ONE OK ROCK,J-Pop,We are,4:15,PRE_RAW,04 We are.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,148,2304,Se encuentra en spotify,,"TORU, Colin Brittain, Taka, Nick Long, TORU, Nick Long, Colin Brittain & Taka",2024-09-26 20:55:25,2025-10-17 06:54:55,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/04%20We%20are.m4a,,10083,09BC54F31A8E4EF1,2,3845721968,2025-11-11 22:06:08,,100,,,48000,58002235,,,,,,,14,8411,4,File,2017
Ambitions,ONE OK ROCK,J-Pop,Always coming back,3:33,PRE_RAW,06 Always coming back.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,75,2304,No está en spotify,,Taka / John Feldmann,2024-09-26 20:55:27,2025-10-17 06:45:45,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/06%20Always%20coming%20back.m4a,,5467,198921705F9460C8,5,3847115534,2025-11-28 01:12:14,,100,,,48000,47607065,,,,,,,14,8415,6,File,2017
Ambitions,ONE OK ROCK,J-Pop,Lost in Tonight,2:52,PRE_RAW,08 Lost in Tonight.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,158,2304,No está en spotify,,Taka / Churko Kane,2024-09-26 20:55:32,2025-10-17 06:45:46,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/08%20Lost%20in%20Tonight.m4a,,7716,181B87872047F7DD,3,3840607375,2025-09-13 16:22:55,,100,,,48000,40854078,,,,,,,14,8419,8,File,2017
Ambitions,ONE OK ROCK,J-Pop,I was King,3:58,PRE_RAW,09 I was King.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,93,2304,Se encuentra en spotify,,Composer Information Unavailable,2024-09-26 20:55:32,2025-10-17 06:54:55,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/09%20I%20was%20King.m4a,,8240,15ACF18E787EDC8C,5,3844249026,2025-10-25 19:57:06,,100,,,48000,55951027,,,,,,,14,8421,9,File,2017
Ambitions,ONE OK ROCK feat. Avril Lavigne,J-Pop,Listen,3:38,PRE_RAW,10 Listen.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,84,2304,Se encuentra en spotify,,Avril Lavigne,2024-09-26 20:55:32,2025-10-17 06:54:44,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/10%20Listen.m4a,,6848,563BFFFFE0B4C308,3,3835962761,2025-07-21 22:12:41,,100,,,48000,50082516,,,,,,,14,8423,10,File,2017
Ambitions,ONE OK ROCK,J-Pop,One Way Ticket,3:36,PRE_RAW,11 One Way Ticket.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,98,2304,Se encuentra en spotify,,"CJ Baran, Nick Long & Taka",2024-09-26 20:55:33,2025-10-17 06:54:55,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/11%20One%20Way%20Ticket.m4a,,6424,7713C34055171316,1,3833266940,2025-06-20 17:22:20,,100,,,48000,47588483,,,,,,,14,8425,11,File,2017
Ambitions,ONE OK ROCK,J-Pop,Bon Voyage,4:05,PRE_RAW,12 Bon Voyage.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,110,2304,Se encuentra en spotify,,Toru / Taka / Brittain Colin,2024-09-26 20:55:35,2025-10-17 06:54:55,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/12%20Bon%20Voyage.m4a,,8265,1F793A24F8448310,2,3841479248,2025-09-23 18:34:08,,100,,,48000,57298361,,,,,,,14,8427,12,File,2017
Ambitions,ONE OK ROCK,J-Pop,Start Again,3:14,PRE_RAW,13 Start Again.m4a,One Ok Rock,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\One Ok Rock.xml,ONE OK ROCK,100,True,1,174,2304,Se encuentra en spotify,,"Colin Brittain, Nick Long & Taka",2024-09-26 20:55:36,2025-10-17 06:54:55,1,1,,,5,Audio Apple Lossless,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/Ambitions/13%20Start%20Again.m4a,,10381,6D3D67D34A81153C,3,3829915839,2025-05-12 22:30:39,,100,,,48000,45912625,,,,,,,14,8429,13,File,2017
