Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Track Count,Track ID,Track Number,Track Type,Year
Hai Yorokonde - Single,Kocchi No Kento,J-Pop,Hai Yorokonde,2:41,PRE_RAW,01 Hai Yorokonde.m4a,Kocchi No Kento,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\Kocchi No Kento.xml,Kocchi No Kento,100,True,1,147,256,Se encuentra en spotify,,GRP & Kocchi No Kento,2025-01-14 19:35:11,2025-10-17 06:55:32,1,1,,,5,Archivo de audio AAC comprado,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kocchi%20No%20Kento/Hai%20Yorokonde%20-%20Single/01%20Hai%20Yorokonde.m4a,,3179,3D726D067545DB7B,7,3844691474,2025-10-30 23:51:14,True,100,,2024-05-27 12:00:00,44100,6223658,,,Hai Yorokonde - Single,,Kocchi No Kento,Hai Yorokonde,1,11659,1,File,2024
Mouiiyo - Single,Kocchi No Kento,J-Pop,Mouiiyo,2:58,PRE_RAW,01 Mouiiyo.m4a,Kocchi No Kento,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\Kocchi No Kento.xml,Kocchi No Kento,100,True,1,130,333,Se encuentra en spotify,,,2025-01-16 05:57:12,2025-10-17 06:55:32,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kocchi%20No%20Kento/Mouiiyo%20-%20Single/01%20Mouiiyo.m4a,,4235,AE9A33D86FBEFFF0,4,3830929174,2025-05-24 15:59:34,,100,,2024-10-14 12:00:00,48000,8259659,,,,,,,1,12603,1,File,2024
Dongurigame - Single,Kocchi No Kento,J-Pop,Dongurigame,2:58,PRE_RAW,01 Dongurigame.m4a,Kocchi No Kento,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\Kocchi No Kento.xml,Kocchi No Kento,100,True,1,130,325,Se encuentra en spotify,,,2025-02-02 19:04:14,2025-10-17 06:55:33,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kocchi%20No%20Kento/Dongurigame%20-%20Single/01%20Dongurigame.m4a,,3100,BBC1F367D0E3FBB4,4,3840620532,2025-09-13 20:02:12,,100,,2023-06-13 12:00:00,48000,7368422,,,,,,,1,15305,1,File,2023
Shinuna! - Single,Kocchi No Kento,J-Pop,Shinuna!,3:28,PRE_RAW,01 Shinuna!.m4a,Kocchi No Kento,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\Kocchi No Kento.xml,Kocchi No Kento,100,True,1,110,325,Se encuentra en spotify,,,2025-02-08 16:17:39,2025-10-17 06:55:32,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kocchi%20No%20Kento/Shinuna!%20-%20Single/01%20Shinuna!.m4a,,2627,BA68EDAED9B9E75E,23,3845710433,2025-11-11 18:53:53,,100,,2022-12-10 12:00:00,48000,8572707,,,,,,,1,15729,1,File,2022
けっかおーらい - Kekka Orai - My Hero Academia- Vigilantes Opening Theme Song - Single,Kocchi No Kento,J-Pop,けっかおーらい - Kekka Orai,2:52,PRE_RAW,01 けっかおーらい - Kekka Orai.m4a,Kocchi No Kento,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\Kocchi No Kento.xml,Kocchi No Kento,100,True,1,155,325,Se encuentra en spotify,,,2025-04-09 03:07:41,2025-10-17 06:55:32,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kocchi%20No%20Kento/%E3%81%91%E3%81%A3%E3%81%8B%E3%81%8A%E3%83%BC%E3%82%89%E3%81%84%20-%20Kekka%20Orai%20-%20My%20Hero%20Academia-/01%20%E3%81%91%E3%81%A3%E3%81%8B%E3%81%8A%E3%83%BC%E3%82%89%E3%81%84%20-%20Kekka%20Orai.m4a,,5906,3EFA3CADFC5E4B12,3,3839326395,2025-08-29 20:33:15,,100,,2025-04-07 12:00:00,48000,7151377,,,,,,,1,24697,1,File,2025
