Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Track Count,Track ID,Track Number,Track Type,Year
LiFE and DEATH,SiM,Punk,Amy,3:38,PRE_RAW,02 Amy.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,,1,95,320,Se encuentra en spotify,,SiM,2025-02-23 20:48:03,2025-10-17 06:53:54,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/LiFE%20and%20DEATH/02%20Amy.mp3,,10183,4CE25B5EABBE6897,4,3846407849,2025-11-19 20:37:29,,100,,,44100,8815731,,,,,,,6,21623,2,File,2012
LiFE and DEATH,SiM,Punk,R.P.G,3:22,PRE_RAW,03 R.P.G.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,,1,95,320,Se encuentra en spotify,,SiM,2025-02-23 20:48:04,2025-10-17 06:53:54,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/LiFE%20and%20DEATH/03%20R.P.G.mp3,,11740,217F8B9D6E004E35,4,3847092054,2025-11-27 18:40:54,,100,,,44100,8205512,,,,,,,6,21625,3,File,2012
LiFE and DEATH,SiM,Punk,Evolution is Solution,3:38,PRE_RAW,05 Evolution is Solution.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,,1,93,320,Se encuentra en spotify,,SiM,2025-02-23 20:48:06,2025-10-17 06:53:54,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/LiFE%20and%20DEATH/05%20Evolution%20is%20Solution.mp3,,8131,DE3627AE2E71D755,4,3845707083,2025-11-11 17:58:03,,100,,,44100,8837691,,,,,,,6,21629,5,File,2012
ANTHEM - Single,SiM,Rock,Anthem,2:52,PRE_RAW,01 Anthem.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,131,256,Se encuentra en spotify,,,2025-09-03 04:35:50,2025-10-17 06:53:56,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/ANTHEM%20-%20Single/01%20Anthem.mp3,,15280,6D71B1529C096BDE,4,3846155587,2025-11-16 22:33:07,,100,,,44100,5570153,,,,,,,3,28429,1,File,2010
LIVING IN PAiN - EP,SiM,Rock,Dream and the Fact,3:37,PRE_RAW,04 Dream and the Fact.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,98,256,Se encuentra en spotify,,MAH/SiM,2025-09-03 04:35:51,2025-10-17 06:53:54,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/LIVING%20IN%20PAiN%20-%20EP/04%20Dream%20and%20the%20Fact.mp3,,8783,5C72A20AA54E8069,5,3844247172,2025-10-25 19:26:12,,100,,,44100,7070092,,,,,,,6,28439,4,File,2010
SEEDS OF HOPE,SiM,Rock,Fall In Love With You,3:38,PRE_RAW,09 Fall In Love With You.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,176,256,Se encuentra en spotify,,SiM,2025-09-03 05:00:19,2025-10-17 06:53:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/SEEDS%20OF%20HOPE/09%20Fall%20In%20Love%20With%20You.mp3,,10219,0E0C15801C54DCEC,1,3840465667,2025-09-12 01:01:07,,100,,,44100,7025351,,,,,,,13,28499,9,File,2011
Silence iz Mine,SiM,Rock,Here I Am,4:15,PRE_RAW,07 Here I Am.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,95,256,Se encuentra en spotify,,Mäh,2025-09-03 05:00:20,2025-10-17 06:53:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/Silence%20iz%20Mine/07%20Here%20I%20Am.mp3,,2113,A4E340E5FF30C55F,1,3839860421,2025-09-05 00:53:41,,100,,,44100,8304446,,,,,,,12,28505,7,File,2008
SEEDS OF HOPE,SiM,Rock,Misery,3:02,PRE_RAW,04 Misery.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,102,256,Se encuentra en spotify,,SiM,2025-09-03 05:00:21,2025-10-17 06:53:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/SEEDS%20OF%20HOPE/04%20Misery.mp3,,8489,A84035EC5C27D508,1,3840224858,2025-09-09 06:07:38,,100,,,44100,5881297,,,,,,,13,28515,4,File,2011
BEWARE - EP,SiM,Rock,FXXKFXXKFXXK,2:25,PRE_RAW,03 FXXKFXXKFXXK.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,125,256,Se encuentra en spotify,,邦楽,2025-09-03 05:00:22,2025-10-17 06:53:56,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/BEWARE%20-%20EP/03%20FXXKFXXKFXXK.mp3,,20322,85D7812D97EACFCB,2,3846062314,2025-11-15 20:38:34,,100,,,44100,4749599,,,,,,,4,28527,3,File,2022
The Rumbling - Single,SiM,Rock,The Rumbling,3:40,PRE_RAW,01 The Rumbling.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,145,256,Se encuentra en spotify,,SiM,2025-09-03 05:00:23,2025-10-17 06:53:52,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/The%20Rumbling%20-%20Single/01%20The%20Rumbling.mp3,,16669,641CB7BB05E8D48F,1,3840901234,2025-09-17 02:00:34,,100,,,44100,7315865,,,,,,,1,28549,1,File,2022
The Beautiful People,SiM,Rock,Make Me Dead,3:57,PRE_RAW,01 Make Me Dead.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,100,256,Se encuentra en spotify,,Mah/SiM,2025-09-03 05:00:24,2025-10-17 06:53:52,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/The%20Beautiful%20People/01%20Make%20Me%20Dead.mp3,,14628,637D1377635DE757,1,3840890112,2025-09-16 22:55:12,,100,,,44100,7661188,,,,,,,13,28555,1,File,2016
SEEDS OF HOPE,SiM,Rock,KiLLiNG ME,2:55,PRE_RAW,01 KiLLiNG ME.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,105,256,Se encuentra en spotify,,SiM,2025-09-03 05:00:25,2025-10-17 06:53:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/SEEDS%20OF%20HOPE/01%20KiLLiNG%20ME.mp3,,14014,B6F373994193E24E,3,3845106239,2025-11-04 19:03:59,,100,,,44100,5660516,,,,,,,13,28567,1,File,2011
Bully - Single,SiM,Rock,Bully,2:53,PRE_RAW,01 Bully.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,93,256,Se encuentra en spotify,,ＳｉＭ,2025-09-03 05:00:26,2025-10-17 06:53:56,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/Bully%20-%20Single/01%20Bully.mp3,,17942,8470E3354AD92E50,1,3840898264,2025-09-17 01:11:04,,100,,,44100,5684292,,,,,,,1,28571,1,File,2020
Devil in Your Heart - Single,SiM,Rock,Devil in Your Heart,3:06,PRE_RAW,01 Devil in Your Heart.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,,1,120,256,Se encuentra en spotify,,ＳｉＭ,2025-09-03 05:00:26,2025-10-17 06:53:55,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/Devil%20in%20Your%20Heart%20-%20Single/01%20Devil%20in%20Your%20Heart.mp3,,22195,D4DE6CDBE3F4B7AB,2,3847189849,2025-11-28 21:50:49,,100,,,44100,6122031,,,,,,,1,28575,1,File,2020
Diamond - Single,SiM,Rock,Diamond,3:43,PRE_RAW,01 Diamond.mp3,SiM,D:\Códigos\Musica-Analisis\files\xml\PRE_RAW\SiM.xml,SiM,100,True,1,100,256,Se encuentra en spotify,,SiM,2025-09-03 05:00:26,2025-10-17 06:53:55,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SiM/Diamond%20-%20Single/01%20Diamond.mp3,,18359,DD65D5AEE4B58B99,2,3842124642,2025-10-01 05:50:42,,100,,,44100,7350702,,,,,,,1,28577,1,File,2018
